latitude,longitude,depth,mag,gap,rms,nst,cluster
38.844833374023,-122.84833526611,1.3799999952316,0.72,97.0,0.02,15.0,1
38.847999572754,-122.84600067139,1.7400000095367,0.68,133.0,0.01,9.0,1
61.337,-150.859,65.7,1.8,44.0,0.7,39.0,2
38.845664978027,-122.84750366211,1.0800000429153,1.05,99.0,0.03,20.0,1
38.845664978027,-122.84649658203,1.3400000333786,0.65,123.0,0.01,8.0,1
38.844833374023,-122.84533691406,1.0299999713898,2.12,70.0,0.04,38.0,1
33.504833333333,-116.45433333333,5.19,0.77,70.0,0.2,27.0,1
60.091,-153.329,154.0,1.5,81.0,0.5,22.0,2
56.021,-159.891,2.5,2.8,145.0,0.4,21.0,-1
35.310666666667,-117.80983333333,9.55,1.05,88.0,0.15,22.0,1
47.565166666667,-121.82116666667,10.17,1.21,126.0,0.13,21.0,1
53.571,-165.629,53.5,2.1,230.0,0.4,19.0,2
52.364166666667,-174.16216666667,0.6,0.31,106.0,0.23,6.0,2
34.012833333333,-117.208,7.12,0.97,107.0,0.13,22.0,1
61.748,-149.53,35.5,1.7,89.0,0.6,29.0,2
52.835333333333,-169.88416666667,1.47,0.62,188.0,0.09,4.0,2
38.825500488281,-122.80799865723,2.7300000190735,1.36,39.0,0.02,31.0,1
44.401166666667,-110.35783333333,2.58,0.68,168.0,0.08,5.0,1
28.824,-99.011,5.8627,1.5,79.0,0.3,16.0,1
52.094166666667,-176.1875,4.33,0.56,284.0,0.34,6.0,2
38.845832824707,-122.84683227539,1.2999999523163,0.96,168.0,0.02,10.0,1
52.834166666667,-169.91366666667,11.01,0.97,144.0,0.16,4.0,2
17.921666666667,-66.986666666667,10.1,1.87,244.0,0.04,5.0,3
47.534333333333,-122.8115,20.68,0.69,199.0,0.17,10.0,1
52.800333333333,-169.903,3.74,0.82,149.0,0.13,4.0,2
19.235834121704,-155.35916137695,29.170000076294,1.7,190.0,0.170000002,18.0,0
46.365166666667,-122.32616666667,12.8,0.56,82.0,0.06,18.0,1
38.846668243408,-122.84850311279,1.6200000047684,0.78,111.0,0.02,9.0,1
31.701,-104.175,6.4972,2.1,72.0,0.1,20.0,1
52.804166666667,-169.8815,9.48,1.81,150.0,0.28,5.0,2
52.822666666667,-169.87333333333,7.12,1.99,167.0,0.28,5.0,2
59.277,-152.968,79.7,1.7,82.0,0.4,24.0,2
32.5464,-104.4584,6.61,3.1,78.0,0.57,41.0,-1
-8.6648,126.5825,10.0,5.2,44.0,1.29,41.0,-1
38.827167510986,-122.79033660889,1.3200000524521,0.92,94.0,0.01,10.0,1
38.80016708374,-122.81900024414,2.8699998855591,1.07,82.0,0.03,14.0,1
54.81,-156.766,20.0,3.1,237.0,0.8,20.0,2
38.700332641602,-119.63500213623,2.1800000667572,1.45,178.0,0.07,4.0,1
45.6697,-112.2403,8.57,2.9,30.0,0.41,45.0,-1
40.6715,-121.4607,3.585,2.5,42.0,1.2,55.0,-1
52.824333333333,-169.8565,1.34,0.88,174.0,0.16,5.0,2
34.0155,-117.18983333333,3.31,2.14,14.0,0.19,97.0,1
32.8985,-116.02883333333,10.01,1.69,38.0,0.19,45.0,1
36.8732,71.0923,227.368,4.1,106.0,0.73,27.0,-1
51.256,-177.001,37.8,2.1,255.0,0.6,14.0,2
33.339833333333,-116.1915,10.92,0.69,44.0,0.23,30.0,1
40.313835144043,-121.99216461182,1.7400000095367,1.84,223.0,0.02,7.0,1
35.37716667,-98.201,7.68,1.25,130.0,0.33,19.0,1
52.850333333333,-169.881,10.94,0.82,230.0,0.12,4.0,2
55.952666666667,-159.713,6.18,1.22,330.0,0.32,7.0,2
52.864833333333,-169.86883333333,6.71,0.99,255.0,0.32,4.0,2
56.91,-154.882,8.9,1.8,136.0,0.7,14.0,2
44.391166666667,-110.34683333333,5.53,0.97,131.0,0.13,10.0,1
38.840167999268,-122.82399749756,2.2300000190735,1.48,67.0,0.02,28.0,1
51.822166666667,-178.86766666667,13.07,1.31,283.0,0.23,5.0,2
32.475,-101.174,5.835,1.5,64.0,0.2,28.0,1
44.621166666667,-110.4305,2.23,0.88,110.0,0.13,7.0,1
62.012,-151.419,82.3,2.2,54.0,0.7,39.0,2
35.905166666667,-117.6755,2.1,0.59,51.0,0.15,16.0,1
38.846500396729,-122.8476638794,1.5,0.69,102.0,0.01,9.0,1
53.898333333333,-166.62416666667,7.69,0.58,94.0,0.16,8.0,2
32.105,-101.898,9.5947,1.6,79.0,0.1,39.0,1
39.2789,143.4798,10.0,4.4,125.0,0.64,44.0,-1
55.733,-159.58716666667,3.08,0.95,345.0,0.07,4.0,2
19.185666666667,-155.49933333333,32.91,2.22,149.0,0.11,36.0,0
18.757166666667,-64.476,10.08,2.8,285.0,0.03,3.0,3
55.844333333333,-159.77916666667,2.75,1.29,341.0,0.2,5.0,2
58.878,-154.642,122.5,1.9,57.0,0.4,40.0,2
52.838666666667,-169.8615,3.68,1.5,186.0,0.21,5.0,2
52.8415,-169.8535,4.37,1.38,192.0,0.16,5.0,2
38.847831726074,-122.8476638794,1.2400000095367,0.88,105.0,0.02,20.0,1
34.4885,-119.03616666667,24.53,3.43,13.0,0.28,117.0,-1
38.794834136963,-122.72799682617,1.8799999952316,1.14,103.0,0.01,14.0,1
35.296,-117.80133333333,8.22,1.15,93.0,0.17,26.0,1
52.843333333333,-169.88183333333,8.4,0.88,211.0,0.12,4.0,2
52.837666666667,-169.86083333333,3.78,0.95,186.0,0.13,5.0,2
-6.0424,148.7846,80.985,4.4,114.0,0.83,34.0,-1
52.833666666667,-169.87783333333,4.11,0.94,177.0,0.28,5.0,2
52.825666666667,-169.87183333333,3.57,0.65,171.0,0.24,5.0,2
0.0113,125.2243,35.0,5.2,78.0,1.06,91.0,-1
51.329,-176.502,27.9,2.0,269.0,0.4,14.0,2
40.2875,142.2814,47.118,4.7,166.0,0.47,71.0,-1
52.734,-166.981,3.3,2.3,288.0,0.5,11.0,2
28.817,-99.016,7.17,1.5,80.0,0.2,18.0,1
38.833831787109,-122.81916809082,1.789999961853,0.76,71.0,0.02,10.0,1
38.848331451416,-122.84600067139,1.4199999570847,0.35,136.0,0.02,10.0,1
48.3855,-122.23133333333,18.24,1.12,69.0,0.17,15.0,1
33.665333333333,-116.72583333333,13.78,0.56,79.0,0.13,21.0,1
55.733166666667,-159.57533333333,3.54,1.23,345.0,0.33,5.0,2
63.747,-147.01,6.6,1.5,65.0,0.5,17.0,2
31.699,-104.17,4.8694,1.7,62.0,0.1,15.0,1
61.482,-150.861,71.5,2.4,26.0,0.8,67.0,2
38.84049987793,-122.87783050537,2.420000076294,0.67,138.0,0.02,8.0,1
51.6834,-174.9503,35.0,2.6,226.0,0.39,15.0,2
34.1085,-118.52216666667,7.93,1.41,102.0,0.17,37.0,1
52.825333333333,-169.86166666667,6.97,1.18,173.0,0.33,5.0,2
38.794998168945,-122.75883483887,1.4199999570847,0.31,78.0,0.02,9.0,1
52.831833333333,-169.84316666667,5.37,1.84,186.0,0.25,5.0,2
52.832,-169.859,8.8,0.82,192.0,0.18,4.0,2
56.068333333333,-159.83216666667,1.04,1.61,167.0,0.14,7.0,2
52.811666666667,-169.89266666667,5.17,0.92,127.0,0.12,5.0,2
38.845333099365,-122.84950256348,1.7799999713898,0.77,149.0,0.02,10.0,1
38.848499298096,-122.84733581543,0.93000000715256,0.8,108.0,0.03,13.0,1
38.848999023438,-122.84750366211,1.6200000047684,0.57,139.0,0.01,8.0,1
58.408,-154.464,6.2,1.2,103.0,0.2,20.0,2
34.130333333333,-116.9805,12.73,0.85,66.0,0.12,25.0,1
19.154333114624,-155.4606628418,30.620000839233,1.77,169.0,0.129999995,27.0,0
38.847999572754,-122.84783172607,1.8600000143051,0.25,107.0,0.01,7.0,1
35.873666666667,-117.71966666667,8.56,1.12,33.0,0.16,30.0,1
60.565,-139.968,10.7,1.9,92.0,0.7,13.0,2
60.551,-139.947,1.9,1.8,97.0,0.7,11.0,2
35.917666666667,-116.95833333333,6.76,1.94,70.0,0.13,27.0,1
57.791,-154.983,82.4,2.4,45.0,0.6,61.0,2
-12.2009,-77.3929,64.262,4.6,153.0,0.67,45.0,-1
38.819831848145,-122.81216430664,2.9800000190735,0.71,69.0,0.02,13.0,1
34.0005,-117.21033333333,5.29,1.91,16.0,0.17,88.0,1
50.648,-173.538,9.7,2.7,251.0,0.4,13.0,2
33.5395,-116.70883333333,6.38,0.57,84.0,0.1,17.0,1
33.517833333333,-116.75766666667,2.78,0.46,48.0,0.13,17.0,1
32.964833333333,-116.34983333333,9.37,0.03,164.0,0.06,5.0,1
61.159,-140.567,8.9,1.5,97.0,0.8,12.0,2
61.579,-149.827,56.9,2.4,40.0,0.7,60.0,2
51.7795,-178.85166666667,10.58,0.83,156.0,0.28,5.0,2
34.0155,-117.189,3.6,1.31,35.0,0.17,57.0,1
35.311833333333,-117.80966666667,7.0,0.98,56.0,0.22,31.0,1
34.058166666667,-117.23883333333,17.44,0.55,122.0,0.09,21.0,1
38.823501586914,-122.79433441162,3.6199998855591,0.87,100.0,0.03,8.0,1
38.824165344238,-122.80816650391,2.9700000286102,1.02,76.0,0.03,12.0,1
58.2955,-154.98283333333,3.01,0.35,130.0,0.17,16.0,2
18.5075,-66.101666666667,103.66,3.13,196.0,0.45,17.0,-1
51.2949,-179.9402,54.026,4.2,149.0,0.83,174.0,-1
38.826667785645,-122.79582977295,1.9900000095367,0.61,114.0,0.03,8.0,1
40.346000671387,-125.12767028809,3.4700000286102,2.66,285.0,0.25,23.0,-1
32.096,-101.911,7.7881,0.7,77.0,0.1,16.0,1
38.823165893555,-122.80583190918,7.5900001525879,0.49,122.0,0.04,6.0,1
33.034166666667,-116.29216666667,7.56,0.76,56.0,0.17,30.0,1
31.509,-103.281,5.741,1.3,85.0,0.2,17.0,1
53.7955,-164.1925,35.0,2.6,212.0,0.66,25.0,2
-17.5707,-172.2247,10.0,5.3,55.0,1.11,62.0,-1
38.836334228516,-122.7868347168,2.0899999141693,0.63,81.0,0.01,7.0,1
35.298,-117.803,7.05,1.11,60.0,0.19,37.0,1
32.363,-102.169,9.5459,0.2,77.0,0.1,10.0,1
51.206,-177.616,36.7,2.2,243.0,0.4,17.0,2
52.781,-169.92766666667,8.6,0.99,272.0,0.22,4.0,2
45.665,-112.24516666667,5.0,1.81,56.0,0.31,22.0,1
38.796501159668,-122.80416870117,1.8799999952316,1.07,66.0,0.01,11.0,1
19.218333333333,-155.48483333333,35.67,2.0,140.0,0.11,44.0,0
61.049,-151.284,76.9,1.5,47.0,0.6,29.0,2
34.474166666667,-116.47833333333,2.6,1.38,60.0,0.15,33.0,1
33.531666666667,-116.54466666667,13.0,0.71,33.0,0.19,39.0,1
52.8715,-169.86883333333,5.97,0.97,264.0,0.21,4.0,2
53.711,-164.183,7.4,2.3,232.0,1.0,20.0,-1
47.857833333333,-122.7765,23.17,0.49,113.0,0.13,9.0,1
52.856,-169.9495,8.7,1.27,308.0,0.2,4.0,2
56.013,-159.859,8.0,1.9,148.0,0.5,16.0,2
61.792,-149.637,33.8,1.9,73.0,0.9,41.0,2
56.003,-159.908,5.0,1.9,149.0,0.5,17.0,2
38.4406,-116.5073,6.2893,1.81,185.0,0.1527,10.0,1
38.848999023438,-122.84616851807,1.3700000047684,1.07,136.0,0.03,18.0,1
35.298,-117.80933333333,7.81,1.24,60.0,0.19,37.0,1
37.2298,-114.5851,11.8556,1.6,336.0,0.547,9.0,-1
56.51,-153.56,28.9,2.3,212.0,0.5,25.0,2
61.447,-148.163,21.3,1.9,40.0,0.9,37.0,2
62.03,-150.462,18.9,1.6,69.0,0.9,19.0,2
59.579,-152.859,99.1,1.9,73.0,0.7,52.0,2
63.211,-149.574,85.6,2.3,24.0,0.8,75.0,2
53.53,-164.715,32.0,2.6,223.0,0.8,19.0,2
60.54,-139.834,1.4,1.9,96.0,0.7,13.0,2
33.482333333333,-116.4505,12.78,0.5,72.0,0.13,21.0,1
60.372,-139.462,0.5,2.2,97.0,1.0,17.0,2
33.315,140.7045,74.836,4.6,121.0,0.86,50.0,-1
33.534166666667,-116.726,5.56,1.9,84.0,0.13,17.0,1
38.830501556396,-122.81466674805,1.9500000476837,1.09,64.0,0.01,13.0,1
38.783000946045,-122.94899749756,6.7600002288818,0.82,162.0,0.01,7.0,1
38.841835021973,-122.83850097656,1.8200000524521,0.8,124.0,0.01,11.0,1
61.764,-151.236,87.1,1.5,73.0,0.6,27.0,2
31.702,-104.175,5.6384,1.6,64.0,0.1,18.0,1
18.201666666667,-66.7165,6.23,2.31,113.0,0.2,11.0,3
34.258833333333,-118.4895,13.58,1.67,26.0,0.21,74.0,1
19.102333333333,-155.4755,37.86,2.1,184.0,0.13,24.0,0
18.99666595459,-155.51133728027,33.610000610352,1.73,286.0,0.239999995,13.0,0
52.805666666667,-169.882,9.86,1.14,146.0,0.23,5.0,2
46.200833333333,-122.19166666667,0.82,0.98,56.0,0.08,17.0,1
18.8457,145.4415,236.799,4.4,102.0,0.56,45.0,-1
51.870666666667,-176.55666666667,0.76,1.32,177.0,0.19,7.0,2
55.937333333333,-159.70033333333,14.12,1.32,334.0,0.22,4.0,2
58.295333333333,-154.32183333333,7.46,0.21,247.0,0.18,9.0,2
10.3148,121.5544,10.0,4.9,82.0,0.55,49.0,-1
38.814666748047,-122.79933166504,2.4300000667572,0.95,74.0,0.01,11.0,1
62.158,-149.453,46.6,1.5,68.0,0.7,22.0,2
45.369833333333,-121.70066666667,1.08,0.93,93.0,0.09,11.0,1
38.847499847412,-122.84716796875,1.0700000524521,1.67,92.0,0.04,23.0,1
47.660166666667,-120.2315,3.08,0.86,107.0,0.07,8.0,1
38.810333251953,-122.77950286865,3.5,0.9,101.0,0.01,8.0,1
32.434,-102.124,7.0557,1.7,53.0,0.1,38.0,1
52.812333333333,-169.87283333333,7.16,0.98,149.0,0.01,4.0,2
38.814334869385,-122.79983520508,2.5099999904633,1.08,71.0,0.01,13.0,1
-10.306,161.5914,79.669,4.6,81.0,0.74,31.0,-1
35.954,-117.3865,5.6,0.65,115.0,0.06,10.0,1
35.875666666667,-117.71566666667,9.95,0.96,76.0,0.12,20.0,1
52.8115,-169.88266666667,4.5,1.5,136.0,0.16,5.0,2
52.812333333333,-169.88866666667,2.07,1.06,128.0,0.22,5.0,2
35.8745,-117.7145,9.48,0.91,77.0,0.1,21.0,1
38.790668487549,-122.80266571045,2.9400000572205,1.6,51.0,0.04,33.0,1
35.873666666667,-117.71733333333,8.79,1.97,33.0,0.14,40.0,1
35.872333333333,-117.71416666667,9.72,0.7,76.0,0.09,17.0,1
36.6703,-104.7974,5.0,0.9,206.0,0.6,6.0,-1
35.873666666667,-117.71566666667,9.99,0.66,77.0,0.12,16.0,1
60.158,-141.039,26.2,1.6,153.0,0.9,17.0,2
37.085334777832,-121.07599639893,1.539999961853,1.93,203.0,0.18,13.0,1
28.82,-99.012,5.736,1.9,80.0,0.4,25.0,1
61.71,-149.577,20.6,1.7,68.0,0.8,36.0,2
38.818500518799,-122.79116821289,3.9700000286102,0.58,96.0,0.02,7.0,1
37.111831665039,-121.5376663208,3.539999961853,1.52,51.0,0.15,15.0,1
18.215,-66.713,7.71,2.62,82.0,0.21,23.0,-1
37.111667633057,-121.53500366211,3.4700000286102,1.4,91.0,0.15,11.0,1
37.120166778565,-121.54550170898,8.3000001907349,1.19,84.0,0.05,7.0,1
44.533333333333,-111.09516666667,14.23,0.23,179.0,0.34,7.0,1
63.228,-149.768,93.2,3.4,18.0,0.9,161.0,-1
51.409,-177.04,36.3,2.2,254.0,0.2,14.0,2
-24.325,-67.34,195.815,4.2,92.0,0.71,20.0,-1
59.775,-152.994,107.0,1.9,60.0,0.5,52.0,2
36.970333333333,-90.628166666667,13.75,2.43,89.0,0.22,15.0,1
19.197,-155.373,30.23,1.75,174.0,0.12,35.0,0
52.818666666667,-169.91233333333,6.33,0.79,145.0,0.13,4.0,2
38.84700012207,-122.8476638794,1.3099999427795,1.3,104.0,0.02,18.0,1
44.756166666667,-111.12366666667,7.58,0.51,71.0,0.32,11.0,1
44.758333333333,-111.11166666667,8.76,1.01,75.0,0.15,16.0,1
52.7845,-169.89483333333,2.65,0.74,207.0,0.24,5.0,2
51.7625,-178.79583333333,11.77,0.65,195.0,0.12,5.0,2
51.790666666667,-178.832,13.23,0.68,159.0,0.27,5.0,2
33.5005,-116.45283333333,6.3,1.33,32.0,0.2,61.0,1
33.668166666667,-116.76316666667,11.02,0.38,92.0,0.12,22.0,1
51.224,-176.619,9.4,3.1,228.0,0.5,23.0,2
52.823166666667,-169.86116666667,2.9,1.34,171.0,0.19,5.0,2
32.317,-102.156,6.2744,1.2,67.0,0.2,42.0,1
52.823833333333,-169.86266666667,3.28,1.21,171.0,0.26,5.0,2
38.846668243408,-122.84666442871,1.4099999666214,0.58,147.0,0.04,7.0,1
35.9555,-117.3915,2.62,2.41,50.0,0.16,40.0,1
18.475333333333,-66.373666666667,92.9,2.94,188.0,0.21,9.0,-1
-15.3241,-177.408,14.195,4.7,122.0,1.09,36.0,-1
-19.1957,-175.4522,200.01,4.6,93.0,0.92,55.0,-1
19.21549987793,-155.37866210938,30.780000686646,1.8,213.0,0.119999997,20.0,0
31.904,-103.439,6.0358,1.2,48.0,0.1,14.0,1
32.766,-100.674,6.5186,1.1,73.0,0.1,9.0,1
33.0335,-116.29116666667,8.77,0.85,57.0,0.16,31.0,1
39.2356,-107.2554,9.752,2.8,60.0,0.31,21.0,1
55.904,-159.73,19.3,1.7,181.0,0.6,13.0,2
37.533668518066,-121.91616821289,5.3699998855591,2.02,46.0,0.09,27.0,1
62.288,-148.825,18.0,2.6,20.0,0.8,94.0,-1
-4.3252,142.0826,93.01,4.8,104.0,0.9,15.0,-1
-15.8169,-75.6938,10.0,4.2,156.0,1.19,23.0,-1
35.312166666667,-117.81116666667,8.46,1.11,56.0,0.19,35.0,1
35.081833333333,-118.29566666667,6.52,0.81,41.0,0.13,24.0,1
55.161,-162.24433333333,5.1,0.74,199.0,0.1,6.0,2
38.847831726074,-122.84633636475,1.0800000429153,0.72,105.0,0.03,14.0,1
53.901333333333,-166.6375,6.96,0.32,237.0,0.12,6.0,2
45.9595,-122.97166666667,25.43,0.93,78.0,0.17,22.0,1
52.867,-169.842,4.6,2.4,142.0,0.4,10.0,2
54.236,-161.417,1.7,2.2,246.0,0.4,17.0,2
35.306,-117.80616666667,7.29,1.88,33.0,0.16,55.0,1
33.994833333333,-116.96066666667,7.64,1.12,28.0,0.14,49.0,1
38.848999023438,-122.84649658203,1.3600000143051,0.73,166.0,0.01,8.0,1
44.759666666667,-111.91483333333,12.27,2.28,61.0,0.23,30.0,1
19.207833333333,-155.32733333333,46.54,1.54,226.0,0.12,29.0,0
19.195167541504,-155.32032775879,42.330001831055,1.75,234.0,0.170000002,13.0,0
31.253,-103.507,5.4333,1.5,68.0,0.3,21.0,1
32.769,-100.674,6.0791,1.2,76.0,0.1,12.0,1
32.769,-100.67,7.5439,1.0,75.0,0.1,10.0,1
35.3055,-117.80316666667,7.1,1.73,36.0,0.17,48.0,1
32.769,-100.674,5.9814,1.4,76.0,0.2,15.0,1
38.846832275391,-122.84583282471,1.0900000333786,0.69,158.0,0.01,8.0,1
32.765,-100.671,7.1289,2.0,76.0,0.1,14.0,1
38.820499420166,-122.84516906738,2.4900000095367,1.82,67.0,0.03,30.0,1
37.5783,-117.1375,9.9914,1.63,177.0,0.2728,9.0,1
32.762,-100.666,7.8369,2.7,48.0,0.3,28.0,1
19.025667190552,-155.46482849121,32.95000076294,1.9,216.0,0.280000001,15.0,0
19.473833333333,-155.63983333333,34.65,2.36,98.0,0.3,34.0,-1
32.767,-100.669,6.2012,1.8,49.0,0.2,23.0,1
33.253333333333,-116.10283333333,9.8,0.92,53.0,0.2,38.0,1
32.768,-100.668,7.3486,1.4,74.0,0.1,10.0,1
64.391,-152.504,2.8,1.9,88.0,0.9,14.0,2
32.767,-100.673,6.1035,2.8,48.0,0.2,26.0,1
35.939,-117.69483333333,3.65,0.7,90.0,0.06,12.0,1
19.2616,-65.077,39.0,3.5,287.0,0.39,12.0,3
33.760833333333,-116.05716666667,1.66,1.16,87.0,0.2,33.0,1
30.6278,140.5864,121.716,4.4,161.0,0.92,27.0,-1
52.872333333333,-169.85633333333,1.1,0.84,262.0,0.17,4.0,2
38.847831726074,-122.84700012207,1.6000000238419,1.0,135.0,0.02,14.0,1
61.38,-146.692,14.9,2.7,26.0,0.8,102.0,-1
48.695,-120.23533333333,9.33,1.91,79.0,0.4,22.0,1
35.940833333333,-117.6995,2.61,2.31,37.0,0.17,43.0,1
61.618,-146.287,27.2,1.8,81.0,0.8,28.0,2
39.658333333333,-112.0925,1.19,1.36,112.0,0.23,9.0,1
47.769666666667,-122.921,18.55,0.16,151.0,0.1,6.0,1
38.804668426514,-122.73650360107,1.6499999761581,1.37,63.0,0.03,27.0,1
34.013833333333,-117.2085,6.71,1.04,71.0,0.14,23.0,1
19.08766746521,-155.42883300781,36.810001373291,1.77,267.0,0.100000001,11.0,0
52.8395,-169.85933333333,3.81,0.94,188.0,0.19,5.0,2
60.493,-139.63,1.8,1.8,95.0,0.7,11.0,2
38.80016708374,-122.75099945068,5.289999961853,0.27,170.0,0.06,6.0,1
38.846668243408,-122.84750366211,1.3700000047684,0.61,128.0,0.02,9.0,1
34.984666666667,-116.93733333333,6.18,1.91,102.0,0.11,25.0,1
38.848667144775,-122.84733581543,1.7799999713898,0.89,109.0,0.02,11.0,1
33.710333333333,-116.8275,17.39,0.84,95.0,0.13,18.0,1
46.2015,-122.18966666667,1.02,0.61,127.0,0.07,10.0,1
34.396666666667,-117.04716666667,5.12,0.92,69.0,0.12,21.0,1
38.835334777832,-122.78916931152,2.0199999809265,1.02,121.0,0.02,10.0,1
18.7325,-65.021333333333,20.17,3.05,211.0,0.13,11.0,3
38.846332550049,-122.84833526611,1.3799999952316,1.24,102.0,0.02,22.0,1
38.84716796875,-122.8476638794,1.1599999666214,0.7,104.0,0.02,10.0,1
38.845832824707,-122.84700012207,0.97000002861023,1.52,100.0,0.04,24.0,1
38.847499847412,-122.8476638794,0.75999999046326,0.72,105.0,0.06,14.0,1
35.39416667,-98.18216667,5.75,1.15,119.0,0.21,17.0,1
60.925,-146.514,7.0,1.9,59.0,0.9,35.0,2
31.662,-104.362,5.741,1.5,69.0,0.2,25.0,1
60.805,-151.447,77.9,1.5,60.0,0.4,23.0,2
38.697666168213,-122.74783325195,7.3200001716614,1.21,202.0,0.05,20.0,1
19.338,-155.11033333333,1.51,2.28,128.0,0.16,49.0,0
38.698833465576,-122.74566650391,7.2300000190735,0.99,200.0,0.06,13.0,1
34.45,-117.91766666667,9.8,0.86,67.0,0.07,12.0,1
32.103,-101.913,9.0088,0.9,37.0,0.2,27.0,1
40.65633392334,-122.38749694824,20.780000686646,2.22,110.0,0.09,13.0,1
19.514999389648,-155.72583007812,8.2200002670288,1.82,112.0,0.219999999,23.0,0
19.506000518799,-155.7431640625,6.0300002098083,1.94,121.0,0.280000001,30.0,0
31.768,-102.031,5.7373,1.3,89.0,0.1,20.0,1
38.846668243408,-122.84750366211,1.460000038147,0.69,128.0,0.02,14.0,1
38.836833953857,-122.80783081055,1.8999999761581,0.74,60.0,0.01,11.0,1
38.850166320801,-122.8441696167,2.9300000667572,0.25,145.0,0.06,9.0,1
52.842666666667,-169.87883333333,9.69,0.93,210.0,0.09,4.0,2
38.846332550049,-122.84750366211,1.539999961853,0.38,127.0,0.02,9.0,1
32.096,-101.615,8.96,1.1,63.0,0.2,27.0,1
52.822833333333,-169.8635,8.52,1.23,170.0,0.19,5.0,2
38.846832275391,-122.84716796875,1.5,0.42,103.0,0.03,11.0,1
41.193832397461,-123.33899688721,36.270000457764,2.31,119.0,0.05,7.0,1
40.758333333333,-112.07816666667,8.46,0.27,60.0,0.1,11.0,1
40.7555,-112.076,9.58,0.66,59.0,0.1,12.0,1
19.371334075928,-155.83934020996,23.89999961853,1.94,203.0,0.140000001,10.0,0
52.828,-169.89216666667,10.95,0.33,162.0,0.14,4.0,2
31.648,-104.391,6.0999,2.0,71.0,0.2,32.0,1
38.833332061768,-122.81549835205,1.8799999952316,0.76,56.0,0.01,15.0,1
39.400001525879,-123.87366485596,1.9500000476837,1.97,210.0,0.01,8.0,1
31.661,-104.395,6.0999,3.8,66.0,0.2,54.0,-1
31.662,-104.369,6.7407,1.7,87.0,0.3,30.0,1
60.558,-139.948,3.0,1.8,97.0,0.7,20.0,2
33.647833333333,-116.7225,15.38,1.22,36.0,0.17,50.0,1
31.6019,141.6762,10.0,4.7,100.0,0.78,44.0,-1
51.853833333333,-176.62183333333,4.95,1.27,280.0,0.1,7.0,2
-29.3155,-176.8622,10.0,5.0,166.0,1.27,25.0,-1
44.650666666667,-112.149,3.18,1.31,164.0,0.16,8.0,1
60.529,-139.772,10.4,1.6,95.0,0.6,13.0,2
-17.8045,178.6006,562.138,4.5,126.0,0.89,59.0,-1
38.783668518066,-122.71866607666,1.8300000429153,1.42,82.0,0.03,18.0,1
31.67,-104.354,6.4075,2.2,69.0,0.2,41.0,1
50.425,156.5979,69.461,4.7,111.0,0.66,62.0,-1
34.0125,-117.20983333333,5.72,1.13,34.0,0.14,27.0,1
38.841499328613,-122.87733459473,2.3399999141693,1.03,90.0,0.02,12.0,1
31.655,-104.361,8.2019,2.0,70.0,0.3,31.0,1
57.656,-155.91,4.19,0.48,227.0,0.09,6.0,2
51.857333333333,-176.6085,4.57,1.44,275.0,0.1,7.0,2
38.860168457031,-122.82583618164,1.1499999761581,0.66,175.0,0.02,7.0,1
51.8775,-176.5785,3.07,1.45,169.0,0.14,8.0,2
51.857833333333,-176.61133333333,4.62,1.09,275.0,0.04,6.0,2
51.881166666667,-176.56816666667,1.03,2.21,174.0,0.19,7.0,2
51.8668,-176.5786,9.133,2.5,174.0,0.3,13.0,2
40.332832336426,-124.42433166504,16.639999389648,2.72,301.0,0.11,14.0,-1
48.534,-121.46416666667,2.08,1.74,175.0,0.06,10.0,1
38.82466506958,-122.80799865723,2.9000000953674,1.05,36.0,0.02,24.0,1
35.38183333,-98.20033333,6.65,0.75,128.0,0.17,10.0,1
38.849166870117,-122.84783172607,1.2200000286102,0.72,110.0,0.03,12.0,1
-61.7682,161.3301,10.0,5.6,35.0,0.59,113.0,-1
16.7654,-98.4106,32.93,5.2,79.0,0.64,272.0,-1
38.848331451416,-122.84883117676,1.7400000095367,0.28,196.0,0.02,8.0,1
52.815666666667,-169.932,1.11,0.41,199.0,0.12,4.0,2
52.8155,-169.92666666667,2.76,0.45,182.0,0.09,4.0,2
35.721833333333,-117.55033333333,3.82,0.48,129.0,0.15,15.0,1
32.778833333333,-115.43583333333,11.95,1.4,61.0,0.18,19.0,1
52.830666666667,-169.87783333333,3.4,0.8,174.0,0.24,5.0,2
38.836666107178,-122.78500366211,0.72000002861023,0.82,117.0,0.01,8.0,1
38.848667144775,-122.84750366211,1.6699999570847,0.27,108.0,0.02,12.0,1
38.847999572754,-122.84483337402,1.6799999475479,1.27,132.0,0.01,8.0,1
34.013,-117.20533333333,5.89,1.07,44.0,0.13,28.0,1
-46.0928,165.6658,12.018,4.0,101.0,1.23,24.0,-1
53.827,-165.773,87.9,1.7,206.0,0.3,15.0,-1
37.639999389648,-119.02716827393,0.46999999880791,0.92,77.0,0.01,9.0,1
37.636833190918,-119.02649688721,0.74000000953674,1.59,158.0,0.03,15.0,1
19.117834091186,-155.42333984375,37.770000457764,1.71,305.0,0.0799999982,9.0,0
62.963,-150.794,110.1,2.7,28.0,0.9,112.0,-1
33.152666666667,-116.57766666667,15.2,1.19,36.0,0.2,39.0,1
63.822,-148.973,114.7,2.4,38.0,0.7,63.0,2
